,Address,Province,Country,numAccident,lat,long
382,TF-65,SANTA CRUZ DE TENERIFE,Spain,4.0,28.0508527,-16.611715
383,TF-652,SANTA CRUZ DE TENERIFE,Spain,5.0,28.025448,-16.6515958
384,TF-652,SANTA CRUZ DE TENERIFE,Spain,3.0,28.025448,-16.6515958
385,TF-66,SANTA CRUZ DE TENERIFE,Spain,5.0,28.0522172,-16.6789185
386,TF-66,SANTA CRUZ DE TENERIFE,Spain,4.0,28.0522172,-16.6789185
387,A-67,CANTABRIA,Spain,4.0,43.2391321,-2.8796857
388,A-67,CANTABRIA,Spain,4.0,43.2391321,-2.8796857
389,A-67,CANTABRIA,Spain,3.0,43.2391321,-2.8796857
390,A-8,CANTABRIA,Spain,4.0,43.2391321,-2.8796857
391,A-8,CANTABRIA,Spain,6.0,43.2391321,-2.8796857
392,A-8,CANTABRIA,Spain,4.0,43.2391321,-2.8796857
393,A-8,CANTABRIA,Spain,3.0,43.2391321,-2.8796857
394,A-8,CANTABRIA,Spain,3.0,43.2391321,-2.8796857
395,A-8,CANTABRIA,Spain,3.0,43.2391321,-2.8796857
396,A-8,CANTABRIA,Spain,5.0,43.2391321,-2.8796857
397,CA-132,CANTABRIA,Spain,3.0,43.3782684,-4.0484552
398,CA-141,CANTABRIA,Spain,3.0,43.4290218,-3.772255
399,CA-142,CANTABRIA,Spain,3.0,43.3197335,-3.8534921
400,N-611,CANTABRIA,Spain,3.0,43.3450366,-4.0570525
401,N-611,CANTABRIA,Spain,3.0,43.3450366,-4.0570525
402,N-611,CANTABRIA,Spain,3.0,43.3450366,-4.0570525
403,N-623,CANTABRIA,Spain,3.0,43.3517533,-3.9496624
404,N-634,CANTABRIA,Spain,3.0,43.3935768,-3.4636679
405,S-10,CANTABRIA,Spain,5.0,36.4748518,-6.1878573
406,S-10,CANTABRIA,Spain,3.0,36.4748518,-6.1878573
407,S-10,CANTABRIA,Spain,7.0,36.4748518,-6.1878573
408,S-20,CANTABRIA,Spain,4.0,43.2391321,-2.8796857
409,S-20,CANTABRIA,Spain,3.0,43.2391321,-2.8796857
410,CL-605,SEGOVIA,Spain,4.0,40.9516569,-4.1775688
411,SG-500,SEGOVIA,Spain,3.0,40.7273047,-4.2741754
412,A-360,SEVILLA,Spain,3.0,37.3886303,-5.9953171
413,A-376,SEVILLA,Spain,3.0,37.3886303,-5.9953171
414,A-376,SEVILLA,Spain,4.0,37.3886303,-5.9953171
415,A-376,SEVILLA,Spain,3.0,37.3886303,-5.9953171
416,A-376,SEVILLA,Spain,3.0,37.3886303,-5.9953171
417,A-376,SEVILLA,Spain,3.0,37.3886303,-5.9953171
418,A-376,SEVILLA,Spain,3.0,37.3886303,-5.9953171
419,A-376,SEVILLA,Spain,5.0,37.3886303,-5.9953171
420,A-388,SEVILLA,Spain,5.0,37.3886303,-5.9953171
421,A-4,SEVILLA,Spain,3.0,37.3886303,-5.9953171
422,A-4,SEVILLA,Spain,4.0,37.3886303,-5.9953171
423,A-4,SEVILLA,Spain,3.0,37.3886303,-5.9953171
424,A-474,SEVILLA,Spain,3.0,37.3886303,-5.9953171
425,A-49,SEVILLA,Spain,8.0,37.3886303,-5.9953171
426,A-49,SEVILLA,Spain,3.0,37.3886303,-5.9953171
427,A-49,SEVILLA,Spain,4.0,37.3886303,-5.9953171
428,A-49,SEVILLA,Spain,3.0,37.3886303,-5.9953171
429,A-8005,SEVILLA,Spain,3.0,37.5880216,-5.7673151
430,A-8008,SEVILLA,Spain,4.0,37.4447506,-5.9367776
431,A-8009,SEVILLA,Spain,3.0,37.4521294,-5.9706202
432,A-8026,SEVILLA,Spain,3.0,37.3727716,-5.8083051
433,A-8054,SEVILLA,Spain,3.0,37.3114877,-6.1173097
434,A-8057,SEVILLA,Spain,7.0,37.3630229,-6.0338812
435,A-8058,SEVILLA,Spain,3.0,37.343024,-6.0250862
436,A-8058,SEVILLA,Spain,3.0,37.343024,-6.0250862
437,A-8058,SEVILLA,Spain,3.0,37.343024,-6.0250862
438,A-8061,SEVILLA,Spain,4.0,37.3125495,-6.3063793
439,A-92,SEVILLA,Spain,5.0,37.3886303,-5.9953171
440,A-92,SEVILLA,Spain,3.0,37.3886303,-5.9953171
441,A-92,SEVILLA,Spain,3.0,37.3886303,-5.9953171
442,A-92,SEVILLA,Spain,5.0,37.3886303,-5.9953171
443,N-630,SEVILLA,Spain,3.0,37.735965,-6.1770523
444,N-IV,SEVILLA,Spain,3.0,37.1775065,-5.924947
445,SE-020,SEVILLA,Spain,3.0,37.4243839,-5.9587862
446,SE-30,SEVILLA,Spain,7.0,37.3886303,-5.9953171
447,SE-30,SEVILLA,Spain,5.0,37.3886303,-5.9953171
448,SE-30,SEVILLA,Spain,4.0,37.3886303,-5.9953171
449,SE-30,SEVILLA,Spain,4.0,37.3886303,-5.9953171
450,SE-30,SEVILLA,Spain,3.0,37.3886303,-5.9953171
451,SE-30,SEVILLA,Spain,3.0,37.3886303,-5.9953171
452,SE-30,SEVILLA,Spain,3.0,37.3886303,-5.9953171
453,SE-30,SEVILLA,Spain,4.0,37.3886303,-5.9953171
454,SE-30,SEVILLA,Spain,6.0,37.3886303,-5.9953171
455,SE-30,SEVILLA,Spain,3.0,37.3886303,-5.9953171
456,SE-30,SEVILLA,Spain,5.0,37.3886303,-5.9953171
457,SE-30,SEVILLA,Spain,5.0,37.3886303,-5.9953171
458,SE-30,SEVILLA,Spain,6.0,37.3886303,-5.9953171
459,SE-30,SEVILLA,Spain,3.0,37.3886303,-5.9953171
460,SE-30,SEVILLA,Spain,5.0,37.3886303,-5.9953171
461,SE-30,SEVILLA,Spain,11.0,37.3886303,-5.9953171
462,SE-30,SEVILLA,Spain,5.0,37.3886303,-5.9953171
463,SE-30,SEVILLA,Spain,4.0,37.3886303,-5.9953171
464,SE-30,SEVILLA,Spain,8.0,37.3886303,-5.9953171
465,SE-30,SEVILLA,Spain,4.0,37.3886303,-5.9953171
466,SE-30,SEVILLA,Spain,15.0,37.3886303,-5.9953171
467,SE-30,SEVILLA,Spain,4.0,37.3886303,-5.9953171
468,SE-30,SEVILLA,Spain,8.0,37.3886303,-5.9953171
469,SE-30,SEVILLA,Spain,3.0,37.3886303,-5.9953171
470,SE-3202,SEVILLA,Spain,3.0,37.3413651,-5.7367985
471,M-305,TOLEDO,Spain,7.0,40.0882783,-3.6125162
472,CV-32,VALENCIA / VALÉNCIA,Spain,3.0,39.5888253,-0.3831265
473,CV-35,VALENCIA / VALÉNCIA,Spain,17.0,39.7664675,-1.0236763
474,CV-35,VALENCIA / VALÉNCIA,Spain,3.0,39.7664675,-1.0236763
475,CV-365,VALENCIA / VALÉNCIA,Spain,5.0,39.5080424,-0.4243721
476,CV-370,VALENCIA / VALÉNCIA,Spain,4.0,39.503693,-0.4982886
477,CV-370,VALENCIA / VALÉNCIA,Spain,3.0,39.503693,-0.4982886
478,CV-400,VALENCIA / VALÉNCIA,Spain,3.0,39.4331985,-0.4000943
479,CV-407,VALENCIA / VALÉNCIA,Spain,5.0,39.4334227,-0.402118
480,CV-410,VALENCIA / VALÉNCIA,Spain,3.0,39.4706356,-0.4754624
481,CV-410,VALENCIA / VALÉNCIA,Spain,6.0,39.4706356,-0.4754624
482,CV-410,VALENCIA / VALÉNCIA,Spain,4.0,39.4706356,-0.4754624
483,CV-410,VALENCIA / VALÉNCIA,Spain,3.0,39.4706356,-0.4754624
484,CV-605,VALENCIA / VALÉNCIA,Spain,4.0,39.0045349,-0.1698046
485,CV-670,VALENCIA / VALÉNCIA,Spain,5.0,38.9645373,-0.1524685
486,N-332,VALENCIA / VALÉNCIA,Spain,10.0,38.9559319,-0.1699098
487,N-332,VALENCIA / VALÉNCIA,Spain,3.0,38.9559319,-0.1699098
488,V-30,VALENCIA / VALÉNCIA,Spain,6.0,39.510716,-0.473829
489,V-30,VALENCIA / VALÉNCIA,Spain,6.0,39.510716,-0.473829
490,V-30,VALENCIA / VALÉNCIA,Spain,9.0,39.510716,-0.473829
491,V-30,VALENCIA / VALÉNCIA,Spain,6.0,39.510716,-0.473829
492,V-30,VALENCIA / VALÉNCIA,Spain,5.0,39.510716,-0.473829
493,V-30,VALENCIA / VALÉNCIA,Spain,4.0,39.510716,-0.473829
494,V-31,VALENCIA / VALÉNCIA,Spain,3.0,39.3479712,-0.4290501
495,V-31,VALENCIA / VALÉNCIA,Spain,10.0,39.3479712,-0.4290501
496,CL-602,VALLADOLID,Spain,3.0,41.3695739,-4.4973991
497,N-122,VALLADOLID,Spain,4.0,41.6521328,-4.728562
498,N-122,VALLADOLID,Spain,5.0,41.6521328,-4.728562
499,N-601,VALLADOLID,Spain,3.0,41.6753501,-4.8044489
500,VA-20,VALLADOLID,Spain,4.0,41.6521328,-4.728562
501,A-121,ZARAGOZA,Spain,3.0,41.6521342,-0.8809428
502,A-126,ZARAGOZA,Spain,3.0,41.6521342,-0.8809428
503,A-68,ZARAGOZA,Spain,7.0,41.6521342,-0.8809428
504,A-68,ZARAGOZA,Spain,5.0,41.6521342,-0.8809428
505,A-68,ZARAGOZA,Spain,4.0,41.6521342,-0.8809428
506,N-125,ZARAGOZA,Spain,4.0,41.6521342,-0.8809428
507,N-232,ZARAGOZA,Spain,3.0,41.6521342,-0.8809428
508,N-330,ZARAGOZA,Spain,3.0,41.5260404,-1.0201425
